ipeds_id,academic_year,data_source,tuition_in_state,tuition_out_state,required_fees,tuition_fees_in_state,tuition_fees_out_state,room_board_on_campus,room_board_off_campus,books_supplies,personal_expenses,transportation,has_tuition_data,has_fees_data,data_completeness_score,validation_issues,validation_status
230861,2023-24,IC2023_AY,6720.0,13440.0,200.0,6920.0,13640.0,,13324.0,1000.0,,,True,True,70,,clean
230889,2023-24,IC2023_AY,19268.0,19268.0,300.0,19568.0,19568.0,2100.0,12000.0,1200.0,634.0,,True,True,90,,clean
230959,2023-24,IC2023_AY,64800.0,64800.0,480.0,65280.0,65280.0,18600.0,7700.0,1000.0,1000.0,,True,True,90,,clean
230995,2023-24,IC2023_AY,46860.0,46860.0,2740.0,49600.0,49600.0,14000.0,15800.0,1500.0,2760.0,,True,True,90,,clean
231059,2023-24,IC2023_AY,47640.0,47640.0,2400.0,50040.0,50040.0,16495.0,16495.0,1000.0,1687.0,,True,True,90,,clean
231095,2023-24,IC2023_AY,40560.0,40560.0,200.0,40760.0,40760.0,10950.0,10950.0,1200.0,1500.0,,True,True,90,,clean
231165,2023-24,IC2023_AY,9984.0,19992.0,1416.0,11400.0,21408.0,12898.0,13326.0,1000.0,1650.0,,True,True,90,,clean
231174,2023-24,IC2023_AY,16280.0,41280.0,2610.0,18890.0,43890.0,13354.0,15014.0,1200.0,2354.0,,True,True,90,,clean
231420,2023-24,IC2023_AY,38400.0,38400.0,150.0,38550.0,38550.0,13016.0,10592.0,1000.0,2874.0,,True,True,90,,clean
231536,2023-24,IC2023_AY,4758.0,10056.0,744.0,5502.0,11505.0,,9366.0,1200.0,,,True,True,70,,clean
231554,2023-24,IC2023_AY,27876.0,27876.0,1820.0,29696.0,29696.0,9814.0,8358.0,440.0,3370.0,,True,True,90,,clean
231581,2023-24,IC2023_AY,40300.0,40300.0,1050.0,41350.0,41350.0,14370.0,11975.0,905.0,3420.0,,True,True,90,,clean
231624,2023-24,IC2023_AY,18253.0,42053.0,6788.0,25041.0,49412.0,14555.0,14555.0,1080.0,2360.0,,True,True,90,,clean
231651,2023-24,IC2023_AY,18986.0,18986.0,1700.0,20686.0,20686.0,7658.0,11584.0,1000.0,3488.0,,True,True,90,,clean
231697,2023-24,IC2023_AY,4758.0,10056.0,240.0,4998.0,11001.0,,11147.0,1789.0,,,True,True,70,,clean
231712,2023-24,IC2023_AY,10001.0,24238.0,6350.0,16351.0,30988.0,12360.0,13850.0,1516.0,4296.0,,True,True,90,,clean
231785,2023-24,IC2023_AY,17352.0,17352.0,605.0,17957.0,17957.0,,3900.0,1800.0,,,True,True,70,,clean
231873,2023-24,IC2023_AY,4758.0,10056.0,120.0,4878.0,10881.0,,8300.0,2000.0,,,True,True,70,,clean
231882,2023-24,IC2023_AY,4758.0,10056.0,90.0,4848.0,10851.0,,8900.0,2000.0,,,True,True,70,,clean
232016,2023-24,IC2023_AY,16500.0,16500.0,137.0,16637.0,16637.0,,10556.0,3200.0,,,True,True,70,,clean
232025,2023-24,IC2023_AY,34500.0,34500.0,780.0,35280.0,35280.0,14360.0,8500.0,1200.0,2900.0,,True,True,90,,clean
232043,2023-24,IC2023_AY,41410.0,41410.0,450.0,41860.0,41860.0,12620.0,10000.0,1100.0,2920.0,,True,True,90,,clean
232052,2023-24,IC2023_AY,4758.0,10056.0,180.0,4938.0,10941.0,,5893.0,1155.0,,,True,True,70,,clean
232089,2023-24,IC2023_AY,37400.0,37400.0,920.0,38320.0,38320.0,13230.0,13230.0,1000.0,2550.0,,True,True,90,,clean
232186,2023-24,IC2023_AY,10095.0,34259.0,3720.0,13815.0,37979.0,15151.0,15151.0,1278.0,3504.0,,True,True,90,,clean
232195,2023-24,IC2023_AY,4788.0,10086.0,278.0,5066.0,11069.0,,9610.0,1460.0,,,True,True,70,,clean
232256,2023-24,IC2023_AY,49754.0,49754.0,2634.0,52388.0,52388.0,15110.0,11480.0,1000.0,1000.0,,True,True,90,,clean
232265,2023-24,IC2023_AY,26198.0,26198.0,2964.0,29162.0,29162.0,12986.0,12986.0,1100.0,2800.0,,True,True,90,,clean
232308,2023-24,IC2023_AY,41350.0,41350.0,910.0,42260.0,42260.0,15400.0,14625.0,800.0,2200.0,,True,True,90,,clean
232414,2023-24,IC2023_AY,4881.0,10179.0,255.0,5136.0,11139.0,,8500.0,1460.0,,,True,True,70,,clean
232423,2023-24,IC2023_AY,7914.0,25128.0,5662.0,13576.0,30790.0,12584.0,12584.0,1254.0,4560.0,,True,True,90,,clean
232450,2023-24,IC2023_AY,4788.0,10086.0,150.0,4938.0,10941.0,,9610.0,1460.0,,,True,True,70,,clean
232557,2023-24,IC2023_AY,15015.0,15015.0,807.0,15822.0,15822.0,12919.0,10411.0,1599.0,6940.0,,True,True,90,,clean
232566,2023-24,IC2023_AY,8660.0,20870.0,6540.0,15200.0,27410.0,15887.0,15887.0,1240.0,2804.0,,True,True,90,,clean
232575,2023-24,IC2023_AY,4758.0,10056.0,170.0,4928.0,10931.0,,9610.0,1460.0,,,True,True,70,,clean
232609,2023-24,IC2023_AY,35540.0,35540.0,0.0,35540.0,35540.0,13250.0,12550.0,1000.0,2050.0,,True,False,90,,clean
232618,2023-24,IC2023_AY,8640.0,8640.0,1603.0,10243.0,10243.0,,11252.0,1628.0,,,True,True,70,,clean
232672,2023-24,IC2023_AY,32732.0,32732.0,425.0,33157.0,33157.0,10630.0,11250.0,900.0,2130.0,,True,True,90,,clean
232681,2023-24,IC2023_AY,8938.0,25858.0,5621.0,14559.0,31479.0,14040.0,13040.0,1200.0,2750.0,,True,True,90,,clean
