ipeds_id,academic_year,data_source,tuition_in_state,tuition_out_state,required_fees,tuition_fees_in_state,tuition_fees_out_state,room_board_on_campus,room_board_off_campus,books_supplies,personal_expenses,transportation,has_tuition_data,has_fees_data,data_completeness_score,validation_issues,validation_status
141802,2023-24,IC2023_AY,3252,3252,1350,4602,4602,,,17451,5414,5414,TRUE,TRUE,80,,clean
141811,2023-24,IC2023_AY,3214,3214,1350,4564,4564,,,17358,3192,3192,TRUE,TRUE,80,,clean
141839,2023-24,IC2023_AY,3284,3284,1350,4634,4634,,,18020,5029,5029,TRUE,TRUE,80,,clean
141981,2023-24,IC2023_AY,7584,7584,1350,8934,8934,,,17358,4976,4976,TRUE,TRUE,80,,clean
141990,2023-24,IC2023_AY,3194,3194,1350,4544,4544,,,17357,3192,3192,TRUE,TRUE,80,,clean
142090,2023-24,IC2023_AY,11240,11240,336,11576,11576,8252,3960,9867,7368,5400,TRUE,TRUE,100,,clean
142115,2023-24,IC2023_AY,8782,8782,1226,10008,10008,16610,5723,13080,6064,5529,TRUE,TRUE,100,,clean
142179,2023-24,IC2023_AY,3390,4390,1588,4978,5978,,,9100,5780,4108,TRUE,TRUE,80,,clean
142276,2023-24,IC2023_AY,8356,8356,1000,9356,9356,7924,5930,8370,5930,5930,TRUE,TRUE,100,,clean
142285,2023-24,IC2023_AY,8816,8816,1232,10048,10048,10380,3552,10380,3552,3552,TRUE,TRUE,100,,clean
142294,2023-24,IC2023_AY,36030,36030,1200,37230,37230,11935,2200,7500,2200,2200,TRUE,TRUE,100,,clean
142328,2023-24,IC2023_AY,7388,7388,1570,8958,8958,12330,3430,10226,3430,2170,TRUE,TRUE,100,,clean
142443,2023-24,IC2023_AY,3396,4960,2400,5796,7360,8200,3366,16785,3366,3366,TRUE,TRUE,100,,clean
142461,2023-24,IC2023_AY,39370,39370,1320,40690,40690,11550,4346,11862,6200,6200,TRUE,TRUE,100,,clean
142522,2023-24,IC2023_AY,4656,4656,550,5206,5206,5068,5096,5068,5096,5096,TRUE,TRUE,100,,clean
142559,2023-24,IC2023_AY,3360,4560,990,4350,5550,5750,4448,5022,4448,4448,TRUE,TRUE,100,,clean
142832,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
142887,2023-24,IC2023_AY,39510,39510,1600,41110,41110,,,6354,2800,3065,TRUE,TRUE,80,,clean
142957,2023-24,IC2023_AY,7650,7650,600,8250,8250,,,5400,1600,500,TRUE,TRUE,80,,clean
143048,2023-24,IC2023_AY,54530,54530,2380,56910,56910,16100,4180,10370,2310,2130,TRUE,TRUE,100,,clean
143084,2023-24,IC2023_AY,49834,49834,1000,50834,50834,12166,1848,12166,1848,1848,TRUE,TRUE,100,,clean
143118,2023-24,IC2023_AY,28220,28220,1200,29420,29420,13240,3204,4248,3420,7668,TRUE,TRUE,100,,clean
143215,2023-24,IC2023_AY,3870,6390,2400,6270,8790,,,11540,5456,5456,TRUE,TRUE,80,,clean
143233,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
143279,2023-24,IC2023_AY,4920,7950,1092,6012,9042,,,7600,5351,5351,TRUE,TRUE,80,,clean
143288,2023-24,IC2023_AY,26758,26758,500,27258,27258,9120,2700,10000,3900,3900,TRUE,TRUE,100,,clean
143297,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
143358,2023-24,IC2023_AY,39680,39680,1200,40880,40880,12850,2240,12850,2240,5850,TRUE,TRUE,100,,clean
143613,2023-24,IC2023_AY,5300,7910,810,6110,8720,,,6210,3096,3096,TRUE,TRUE,80,,clean
143659,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
143853,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
143978,2023-24,IC2023_AY,20844,20844,2184,23028,23028,,,18536,8568,7504,TRUE,TRUE,80,,clean
144005,2023-24,IC2023_AY,12754,12754,2400,15154,15154,11550,5000,11550,5000,5000,TRUE,TRUE,100,,clean
144014,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
144050,2023-24,IC2023_AY,66939,66939,1800,68739,68739,19221,2400,,,,TRUE,TRUE,80,,clean
144157,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144166,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144175,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144184,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144193,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144209,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144218,2023-24,IC2023_AY,4380,11520,1920,6300,13440,,,8128,5504,5504,TRUE,TRUE,80,,clean
144281,2023-24,IC2023_AY,32520,32520,1800,34320,34320,16838,3130,22000,3130,3130,TRUE,TRUE,100,,clean
144351,2023-24,IC2023_AY,36258,36258,1200,37458,37458,11140,1400,7650,1700,1700,TRUE,TRUE,100,,clean
144564,2023-24,IC2023_AY,5300,9200,775,6075,9975,,,4000,3100,3100,TRUE,TRUE,80,,clean
144740,2023-24,IC2023_AY,44460,44460,1104,45564,45564,18468,2766,18468,2766,5307,TRUE,TRUE,100,,clean
144865,2023-24,IC2023_AY,4320,10410,1410,5730,11820,,,12960,5792,5792,TRUE,TRUE,80,,clean
144883,2023-24,IC2023_AY,26100,26100,900,27000,27000,,,8991,3300,1650,TRUE,TRUE,80,,clean
144892,2023-24,IC2023_AY,13403,13403,150,13553,13553,11298,2768,10602,2768,3944,TRUE,TRUE,100,,clean
144944,2023-24,IC2023_AY,3180,7140,1500,4680,8640,,,7650,3600,3600,TRUE,TRUE,80,,clean
144962,2023-24,IC2023_AY,41628,41628,1240,42868,42868,11858,4710,11300,6030,6030,TRUE,TRUE,100,,clean
144971,2023-24,IC2023_AY,28400,28400,1200,29600,29600,10542,1250,10542,3100,3100,TRUE,TRUE,100,,clean
145239,2023-24,IC2023_AY,17190,17190,1750,18940,18940,,,6200,1258,1658,TRUE,TRUE,80,,clean
145275,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
145336,2023-24,IC2023_AY,11320,11320,1000,12320,12320,11360,3100,11360,3100,3100,TRUE,TRUE,100,,clean
145354,2023-24,IC2023_AY,8417,8417,2515,10932,10932,,,15325,7796,7796,TRUE,TRUE,80,,clean
145372,2023-24,IC2023_AY,30598,30598,976,31574,31574,10658,3332,8924,8022,6166,TRUE,TRUE,100,,clean
145497,2023-24,IC2023_AY,14700,14700,2024,16724,16724,14400,6010,20926,6010,6010,TRUE,TRUE,100,,clean
145521,2023-24,IC2023_AY,4696,6976,720,5416,7696,,,5603,6280,5580,TRUE,TRUE,80,,clean
145558,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
145600,2023-24,IC2023_AY,14338,14338,1400,15738,15738,14600,6026,14400,6026,5826,TRUE,TRUE,100,,clean
145619,2023-24,IC2023_AY,34290,34290,1900,36190,36190,10266,3488,12498,4770,4770,TRUE,TRUE,100,,clean
145628,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
145637,2023-24,IC2023_AY,16004,16004,1200,17204,17204,13938,2500,,,,TRUE,TRUE,80,,clean
145646,2023-24,IC2023_AY,55704,55704,800,56504,56504,12930,1700,12930,1700,1000,TRUE,TRUE,100,,clean
145682,2023-24,IC2023_AY,4650,9900,2300,6950,12200,,,12600,4500,4500,TRUE,TRUE,80,,clean
145691,2023-24,IC2023_AY,37470,37470,,37470,37470,10264,1500,6300,1500,2750,TRUE,FALSE,80,,clean
145707,2023-24,IC2023_AY,4390,10270,1460,5850,11730,,,7338,9852,9852,TRUE,TRUE,80,,clean
145725,2023-24,IC2023_AY,51763,51763,1200,52963,52963,16528,3500,15300,5200,5200,TRUE,TRUE,100,,clean
145813,2023-24,IC2023_AY,16021,16021,830,16851,16851,11584,5874,12048,7338,5880,TRUE,TRUE,100,,clean
145831,2023-24,IC2023_AY,4060,13835,1400,5460,15235,,,6750,4440,3990,TRUE,TRUE,80,,clean
145886,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
146205,2023-24,IC2023_AY,4630,5920,1526,6156,7446,,,8984,5176,5176,TRUE,TRUE,80,,clean
146278,2023-24,IC2023_AY,5700,9000,2200,7900,11200,,,9000,3500,3500,TRUE,TRUE,80,,clean
146296,2023-24,IC2023_AY,4530,12750,1380,5910,14130,,,9612,2430,2430,TRUE,TRUE,80,,clean
146339,2023-24,IC2023_AY,30910,30910,1270,32180,32180,11820,2500,9500,2500,2500,TRUE,TRUE,100,,clean
146348,2023-24,IC2023_AY,5070,13320,1920,6990,15240,,,9312,2400,1216,TRUE,TRUE,80,,clean
146366,2023-24,IC2023_AY,4800,7770,1120,5920,8890,,,10104,3789,3789,TRUE,TRUE,80,,clean
146418,2023-24,IC2023_AY,4980,9390,1200,6180,10590,,,8651,4556,4556,TRUE,TRUE,80,,clean
146427,2023-24,IC2023_AY,55587,55587,1200,56787,56787,10407,1432,8895,1152,2250,TRUE,TRUE,100,,clean
146472,2023-24,IC2023_AY,4494,10531,1260,5754,11791,,,13750,5768,5768,TRUE,TRUE,80,,clean
146481,2023-24,IC2023_AY,54202,54202,1350,55552,55552,12480,3318,12480,3318,12480,TRUE,TRUE,100,,clean
146490,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
146506,2023-24,IC2023_AY,4280,8104,360,4640,8464,,,4000,3620,3620,TRUE,TRUE,80,,clean
146533,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
146603,2023-24,IC2023_AY,3552,9552,1008,4560,10560,,,7002,2700,3483,TRUE,TRUE,80,,clean
146612,2023-24,IC2023_AY,37882,37882,1500,39382,39382,12140,2190,7500,2785,2785,TRUE,TRUE,100,,clean
146667,2023-24,IC2023_AY,15400,15400,1000,16400,16400,,,8528,4080,4080,TRUE,TRUE,80,,clean
146685,2023-24,IC2023_AY,3672,6960,864,4536,7824,,,8928,5177,4034,TRUE,TRUE,80,,clean
146719,2023-24,IC2023_AY,51716,51716,1200,52916,52916,16894,1600,15556,1600,1600,TRUE,TRUE,100,,clean
146728,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
146755,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
146816,2023-24,IC2023_AY,12700,12700,1050,13750,13750,,,7410,4500,3000,TRUE,TRUE,80,,clean
146977,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
147004,2023-24,IC2023_AY,4012,10529,1400,5412,11929,,,10522,3898,3898,TRUE,TRUE,80,,clean
147013,2023-24,IC2023_AY,34070,34070,1000,35070,35070,12270,2710,7810,3980,3890,TRUE,TRUE,100,,clean
147031,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
147129,2023-24,IC2023_AY,18008,18008,1700,19708,19708,17280,10562,16614,10552,6572,TRUE,TRUE,100,,clean
147244,2023-24,IC2023_AY,26892,43670,1000,27892,44670,13330,2100,12710,2100,2100,TRUE,TRUE,100,,clean
147341,2023-24,IC2023_AY,43520,43520,900,44420,44420,11116,2350,11100,2350,2350,TRUE,TRUE,100,,clean
147369,2023-24,IC2023_AY,15356,15356,1027,16383,16383,12820,4960,12210,6575,6575,TRUE,TRUE,100,,clean
147378,2023-24,IC2023_AY,3822,8502,1584,5406,10086,,,17200,6699,4513,TRUE,TRUE,80,,clean
147396,2023-24,IC2023_AY,19900,19900,1000,20900,20900,8374,4562,8488,7862,4856,TRUE,TRUE,100,,clean
147411,2023-24,IC2023_AY,4884,8980,2400,7284,11380,,,12000,4800,4800,TRUE,TRUE,80,,clean
147536,2023-24,IC2023_AY,12345,12345,0,12345,12345,,,13950,7320,5490,TRUE,TRUE,80,,clean
147590,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
147660,2023-24,IC2023_AY,44394,44394,1200,45594,45594,12434,1934,10208,9038,5166,TRUE,TRUE,100,,clean
147679,2023-24,IC2023_AY,35325,35325,1000,36325,36325,10775,2500,12000,4500,4500,TRUE,TRUE,100,,clean
147697,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
147703,2023-24,IC2023_AY,12700,12700,1300,14000,14000,12800,2836,12800,2836,3936,TRUE,TRUE,100,,clean
147767,2023-24,IC2023_AY,65997,65997,1686,67683,67683,20334,3273,20334,3273,6234,TRUE,TRUE,100,,clean
147776,2023-24,IC2023_AY,12383,12383,2400,14783,14783,10742,7218,5040,7218,7218,TRUE,TRUE,100,,clean
147800,2023-24,IC2023_AY,3985,10446,1410,5395,11856,,,8716,4063,4063,TRUE,TRUE,80,,clean
147828,2023-24,IC2023_AY,37940,37940,850,38790,38790,10590,3584,16840,1000,5600,TRUE,TRUE,100,,clean
147916,2023-24,IC2023_AY,4284,9642,1200,5484,10842,,,8500,3400,3400,TRUE,TRUE,80,,clean
148007,2023-24,IC2023_AY,4176,9342,2500,6676,11842,,,7516,6204,6204,TRUE,TRUE,80,,clean
148016,2023-24,IC2023_AY,33280,33280,1000,34280,34280,13370,1000,10000,1000,1000,TRUE,TRUE,100,,clean
148131,2023-24,IC2023_AY,35740,35740,,35740,35740,12160,2900,16000,3900,3900,TRUE,FALSE,80,,clean
148256,2023-24,IC2023_AY,4500,7800,400,4900,8200,,,11124,6869,6869,TRUE,TRUE,80,,clean
148292,2023-24,IC2023_AY,4590,10800,1400,5990,12200,,,10070,2950,2200,TRUE,TRUE,80,,clean
148380,2023-24,IC2023_AY,4274,10274,1370,5644,11644,,,10107,3402,3402,TRUE,TRUE,80,,clean
148405,2023-24,IC2023_AY,37300,37300,1200,38500,38500,10940,3460,7750,3900,3900,TRUE,TRUE,100,,clean
148487,2023-24,IC2023_AY,20280,20280,1200,21480,21480,15525,6410,10768,6892,5500,TRUE,TRUE,100,,clean
148496,2023-24,IC2023_AY,37844,37844,1200,39044,39044,12552,850,12554,1350,1350,TRUE,TRUE,100,,clean
148511,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
148575,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
148584,2023-24,IC2023_AY,37000,37000,800,37800,37800,11980,3000,7200,4120,4120,TRUE,TRUE,100,,clean
148593,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
148627,2023-24,IC2023_AY,36840,36840,1200,38040,38040,12480,2328,8672,3706,2882,TRUE,TRUE,100,,clean
148654,2023-24,IC2023_AY,12252,12252,1260,13512,13512,12088,2840,,,3490,TRUE,TRUE,80,,clean
148672,2023-24,IC2023_AY,5190,11580,1460,6650,13040,,,7860,5208,5208,TRUE,TRUE,80,,clean
148821,2023-24,IC2023_AY,4650,7200,1470,6120,8670,,,6300,5868,5868,TRUE,TRUE,80,,clean
148876,2023-24,IC2023_AY,13288,13288,1200,14488,14488,,,8500,1600,1600,TRUE,TRUE,80,,clean
148885,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
148937,2023-24,IC2023_AY,4320,6300,845,5165,7145,,,7108,6765,4238,TRUE,TRUE,80,,clean
148982,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
148991,2023-24,IC2023_AY,5580,11460,1700,7280,13160,,,4600,3000,3000,TRUE,TRUE,80,,clean
149028,2023-24,IC2023_AY,27811,27811,2000,29811,29811,,,8766,3300,3900,TRUE,TRUE,80,,clean
149222,2023-24,IC2023_AY,13244,13244,1100,14344,14344,12114,2951,12668,2951,2951,TRUE,TRUE,100,,clean
149231,2023-24,IC2023_AY,12922,12922,980,13902,13902,10562,5782,10562,5782,5782,TRUE,TRUE,100,,clean
149310,2023-24,IC2023_AY,12000,12000,250,12250,12250,,,7500,4900,4900,TRUE,TRUE,80,,clean
149329,2023-24,IC2023_AY,15000,15000,300,15300,15300,2000,6000,16700,8000,9800,TRUE,TRUE,100,,clean
149365,2023-24,IC2023_AY,5093,11033,1200,6293,12233,,,4400,1200,4300,TRUE,TRUE,80,,clean
149505,2023-24,IC2023_AY,20325,20325,1100,21425,21425,11200,5200,5800,5200,5200,TRUE,TRUE,100,,clean
149514,2023-24,IC2023_AY,12320,12320,1392,13712,13712,6090,2695,12250,2803,2803,TRUE,TRUE,100,,clean
149532,2023-24,IC2023_AY,4920,11790,1500,6420,13290,,,7868,3590,3590,TRUE,TRUE,80,,clean
149639,2023-24,IC2023_AY,30910,30910,1200,32110,32110,,,7500,4500,4500,TRUE,TRUE,80,,clean
149727,2023-24,IC2023_AY,3432,11369,1600,5032,12969,,,13262,13114,10621,TRUE,TRUE,80,,clean
149763,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
149772,2023-24,IC2023_AY,14952,14952,1200,16152,16152,10920,1776,10920,3341,3341,TRUE,TRUE,100,,clean
149781,2023-24,IC2023_AY,43930,43930,910,44840,44840,12390,2440,14362,3070,3070,TRUE,TRUE,100,,clean
149842,2023-24,IC2023_AY,3822,9990,1100,4922,11090,,,13324,11816,11816,TRUE,TRUE,80,,clean
150066,2023-24,IC2023_AY,35640,35640,1500,37140,37140,12250,3200,8300,3200,3200,TRUE,TRUE,100,,clean
150136,2023-24,IC2023_AY,10758,10758,1360,12118,12118,12064,2552,12064,2552,5176,TRUE,TRUE,100,,clean
150145,2023-24,IC2023_AY,33320,33320,1260,34580,34580,10560,1680,8930,7200,2580,TRUE,TRUE,100,,clean
150163,2023-24,IC2023_AY,45980,45980,1300,47280,47280,15870,4060,15870,4060,4060,TRUE,TRUE,100,,clean
150172,2023-24,IC2023_AY,22650,22650,2070,24720,24720,10000,1550,5600,2350,2350,TRUE,TRUE,100,,clean
150215,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
150251,2023-24,IC2023_AY,10080,10080,3435,13515,13515,,,15672,13896,6276,TRUE,TRUE,80,,clean
150288,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
150400,2023-24,IC2023_AY,57070,57070,1200,58270,58270,14850,1200,10000,2100,2100,TRUE,TRUE,100,,clean
150455,2023-24,IC2023_AY,51840,51840,1000,52840,52840,13193,2345,8140,2345,2345,TRUE,TRUE,100,,clean
150534,2023-24,IC2023_AY,42676,42676,1200,43876,43876,14270,2140,13438,3350,3350,TRUE,TRUE,100,,clean
150604,2023-24,IC2023_AY,37350,37350,1300,38650,38650,11290,4910,10504,9246,9246,TRUE,TRUE,100,,clean
150668,2023-24,IC2023_AY,37760,37760,1350,39110,39110,11320,2800,9580,2800,2800,TRUE,TRUE,100,,clean
150677,2023-24,IC2023_AY,30034,30034,1000,31034,31034,10712,1000,9000,3200,2800,TRUE,TRUE,100,,clean
150756,2023-24,IC2023_AY,42894,42894,1200,44094,44094,13558,1500,13558,1500,1500,TRUE,TRUE,100,,clean
150774,2023-24,IC2023_AY,35500,35500,1100,36600,36600,12300,3296,14070,2276,4676,TRUE,TRUE,100,,clean
150941,2023-24,IC2023_AY,29982,29982,1000,30982,30982,9880,2620,8346,2662,1996,TRUE,TRUE,100,,clean
150987,2023-24,IC2023_AY,4912,4912,1522,6434,6434,,,9824,4528,4528,TRUE,TRUE,80,,clean
151102,2023-24,IC2023_AY,9254,9254,2940,12194,12194,10332,3776,10332,3776,3776,TRUE,TRUE,100,,clean
151111,2023-24,IC2023_AY,10449,10449,690,11139,11139,13010,2536,13010,4550,4550,TRUE,TRUE,100,,clean
151263,2023-24,IC2023_AY,36136,36136,1068,37204,37204,15878,2620,11390,4454,4454,TRUE,TRUE,100,,clean
151290,2023-24,IC2023_AY,30446,30446,,30446,30446,12579,5019,11496,6354,6354,TRUE,FALSE,80,,clean
151306,2023-24,IC2023_AY,10136,10136,1200,11336,11336,10798,2450,11976,2990,2990,TRUE,TRUE,100,,clean
151324,2023-24,IC2023_AY,9992,9992,1200,11192,11192,11483,2380,11483,2824,2824,TRUE,TRUE,100,,clean
151333,2023-24,IC2023_AY,8179,8179,644,8823,8823,,,10244,4550,1734,TRUE,TRUE,80,,clean
151342,2023-24,IC2023_AY,8179,8179,644,8823,8823,11216,2536,10244,4550,1734,TRUE,TRUE,100,,clean
151351,2023-24,IC2023_AY,11790,11790,690,12480,12480,13380,3040,13380,3040,4550,TRUE,TRUE,100,,clean
151360,2023-24,IC2023_AY,8179,8179,644,8823,8823,,,10244,4550,4550,TRUE,TRUE,80,,clean
151379,2023-24,IC2023_AY,8179,8179,644,8823,8823,11654,2536,10244,4550,1734,TRUE,TRUE,100,,clean
151388,2023-24,IC2023_AY,8179,8179,644,8823,8823,,,10244,4550,1734,TRUE,TRUE,80,,clean
151467,2023-24,IC2023_AY,16480,16480,1480,17960,17960,7960,918,5400,1796,2734,TRUE,TRUE,100,,clean
151777,2023-24,IC2023_AY,37090,37090,1000,38090,38090,11154,1458,7060,3462,4993,TRUE,TRUE,100,,clean
151786,2023-24,IC2023_AY,39100,39100,1200,40300,40300,13200,4468,9126,4441,3676,TRUE,TRUE,100,,clean
151801,2023-24,IC2023_AY,31168,31168,1384,32552,32552,10554,2084,7032,2700,5484,TRUE,TRUE,100,,clean
151810,2023-24,IC2023_AY,12830,12830,650,13480,13480,,,8140,2889,2889,TRUE,TRUE,80,,clean
151865,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
151962,2023-24,IC2023_AY,19800,19800,1500,21300,21300,,,9531,5679,2000,TRUE,TRUE,80,,clean
152080,2023-24,IC2023_AY,62693,62693,1250,63943,63943,17378,1950,17378,1950,1950,TRUE,TRUE,100,,clean
152099,2023-24,IC2023_AY,27150,27150,1500,28650,28650,10610,3705,8252,3705,3705,TRUE,TRUE,100,,clean
152318,2023-24,IC2023_AY,56674,56674,1500,58174,58174,17718,1998,17718,1998,1998,TRUE,TRUE,100,,clean
152336,2023-24,IC2023_AY,35420,35420,1200,36620,36620,11540,3000,10830,3000,4500,TRUE,TRUE,100,,clean
152381,2023-24,IC2023_AY,33490,33490,1600,35090,35090,13010,3657,7312,3561,4243,TRUE,TRUE,100,,clean
152390,2023-24,IC2023_AY,51430,51430,250,51680,51680,13850,1650,11300,1650,1650,TRUE,TRUE,100,,clean
152451,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
152497,2023-24,IC2023_AY,20064,20064,870,20934,20934,,,12010,8470,8470,TRUE,TRUE,80,,clean
152530,2023-24,IC2023_AY,39104,39104,1100,40204,40204,10888,2400,9242,2400,2400,TRUE,TRUE,100,,clean
152567,2023-24,IC2023_AY,35600,35600,1010,36610,36610,12250,3700,8200,3700,3700,TRUE,TRUE,100,,clean
152600,2023-24,IC2023_AY,46588,46588,1200,47788,47788,13306,1620,11800,1620,1620,TRUE,TRUE,100,,clean
152637,2023-24,IC2023_AY,6886,6886,1332,8218,8218,12708,3798,12708,3798,3798,TRUE,TRUE,100,,clean
152673,2023-24,IC2023_AY,49125,49125,1250,50375,50375,13300,1550,7200,1550,1550,TRUE,TRUE,100,,clean
152798,2023-24,IC2023_AY,20444,20444,800,21244,21244,,,8800,5600,5600,TRUE,TRUE,80,,clean
152992,2023-24,IC2023_AY,35534,35534,1544,37078,37078,10208,4556,9894,4556,9078,TRUE,TRUE,100,,clean
153001,2023-24,IC2023_AY,40190,40190,1132,41322,41322,10896,2561,8913,7989,4723,TRUE,TRUE,100,,clean
153108,2023-24,IC2023_AY,20988,20988,1275,22263,22263,12220,3242,12220,3242,3242,TRUE,TRUE,100,,clean
153126,2023-24,IC2023_AY,39600,39600,1160,40760,40760,11000,3728,11000,3728,3728,TRUE,TRUE,100,,clean
153144,2023-24,IC2023_AY,52576,52576,1000,53576,53576,11336,2800,11000,2800,2800,TRUE,TRUE,100,,clean
153162,2023-24,IC2023_AY,50634,50634,1200,51834,51834,11358,3160,11358,3160,2710,TRUE,TRUE,100,,clean
153214,2023-24,IC2023_AY,5550,5550,810,6360,6360,8190,2358,8946,4662,4662,TRUE,TRUE,100,,clean
153241,2023-24,IC2023_AY,15000,15000,300,15300,15300,4200,3000,4200,3000,3000,TRUE,TRUE,100,,clean
153250,2023-24,IC2023_AY,35960,35960,1010,36970,36970,11430,3500,11500,4490,4490,TRUE,TRUE,100,,clean
153269,2023-24,IC2023_AY,49944,49944,1100,51044,51044,11858,4178,9360,4619,4619,TRUE,TRUE,100,,clean
153278,2023-24,IC2023_AY,40065,40065,1200,41265,41265,11470,1700,11470,3950,1700,TRUE,TRUE,100,,clean
153296,2023-24,IC2023_AY,5304,5304,1300,6604,6604,9000,5200,9000,5300,4700,TRUE,TRUE,100,,clean
153302,2023-24,IC2023_AY,20000,20000,600,20600,20600,9250,1650,4950,1380,1380,TRUE,TRUE,100,,clean
153311,2023-24,IC2023_AY,4680,4680,2000,6680,6680,6858,8676,8244,10548,8676,TRUE,TRUE,100,,clean
153320,2023-24,IC2023_AY,19530,19530,1240,20770,20770,7950,4518,7950,4518,4518,TRUE,TRUE,100,,clean
153366,2023-24,IC2023_AY,33220,33220,1200,34420,34420,10540,3500,10540,3500,3500,TRUE,TRUE,100,,clean
153375,2023-24,IC2023_AY,33450,33450,1248,34698,34698,12880,4298,12790,5404,5404,TRUE,TRUE,100,,clean
153384,2023-24,IC2023_AY,64862,64862,800,65662,65662,15878,1950,,,,TRUE,TRUE,80,,clean
153427,2023-24,IC2023_AY,15600,15600,,15600,15600,,,10843,6909,6909,TRUE,FALSE,60,,clean
153445,2023-24,IC2023_AY,6308,6308,1136,7444,7444,,,8942,3570,3570,TRUE,TRUE,80,,clean
153472,2023-24,IC2023_AY,4872,4872,2136,7008,7008,7608,4944,9840,4944,4944,TRUE,TRUE,100,,clean
153524,2023-24,IC2023_AY,5376,5376,1460,6836,6836,7580,3459,7580,3459,3300,TRUE,TRUE,100,,clean
153533,2023-24,IC2023_AY,7196,7196,1874,9070,9070,8010,4038,10230,4038,4038,TRUE,TRUE,100,,clean
153542,2023-24,IC2023_AY,,,,,,,,,,,FALSE,FALSE,0,,clean
153603,2023-24,IC2023_AY,10497,10497,1091,11588,11588,9726,2890,9726,2890,2890,TRUE,TRUE,100,,clean
153630,2023-24,IC2023_AY,6780,6780,1240,8020,8020,8750,5120,8416,5120,5120,TRUE,TRUE,100,,clean
153658,2023-24,IC2023_AY,10964,10964,950,11914,11914,12616,4066,12616,4066,4332,TRUE,TRUE,100,,clean
153737,2023-24,IC2023_AY,5980,5980,1000,6980,6980,,,7362,3589,3589,TRUE,TRUE,80,,clean
153825,2023-24,IC2023_AY,38298,38298,800,39098,39098,9668,2075,8281,2257,2257,TRUE,TRUE,100,,clean
153834,2023-24,IC2023_AY,50320,50320,1040,51360,51360,11180,3015,11180,3015,3015,TRUE,TRUE,100,,clean
153861,2023-24,IC2023_AY,16530,16530,1000,17530,17530,7400,3800,8000,3800,3800,TRUE,TRUE,100,,clean
153922,2023-24,IC2023_AY,5304,5304,1450,6754,6754,7750,4200,11925,4200,4200,TRUE,TRUE,100,,clean
153977,2023-24,IC2023_AY,17328,17328,2246,19574,19574,,,9450,7146,7146,TRUE,TRUE,80,,clean
154004,2023-24,IC2023_AY,38190,38190,1250,39440,39440,11204,3026,12338,3026,3026,TRUE,TRUE,100,,clean
154013,2023-24,IC2023_AY,39070,39070,1200,40270,40270,11030,4700,10000,10000,6000,TRUE,TRUE,100,,clean
154022,2023-24,IC2023_AY,13160,13160,1150,14310,14310,,,13324,10903,8188,TRUE,TRUE,80,,clean
